DictionaryName,Code,Name,Domain,,
CPT,98967,"Telephone assessment and management service provided by a qualified nonphysician health care professional to an established patient, parent, or guardian not originating from a related assessment and management service provided within the previous 7 days nor leading to an assessment and management service or procedure within the next 24 hours or soonest available appointment; 11-20 minutes of medical discussion",CARE,,
CPT,98968,"Telephone assessment and management service provided by a qualified nonphysician health care professional to an established patient, parent, or guardian not originating from a related assessment and management service provided within the previous 7 days nor leading to an assessment and management service or procedure within the next 24 hours or soonest available appointment; 21-30 minutes of medical discussion",CARE,,
CPT,98969,"Online assessment and management service provided by a qualified nonphysician health care professional to an established patient, guardian, or health care provider not originating from a related assessment and management service provided within the previous 7 days, using the Internet or similar electronic communications network",CARE,,
CPT,99,Multiple Modifiers,CARE,,
CPT,99000,Handling and/or conveyance of specimen for transfer from the physician's office to a laboratory,CARE,,
CPT,99001,Handling and/or conveyance of specimen for transfer from the patient in other than a physician's office to a laboratory (distance may be indicated),CARE,,
CPT,99002,"Handling, conveyance, and/or any other service in connection with the implementation of an order involving devices (eg, designing, fitting, packaging, handling, delivery or mailing) when devices such as orthotics, protectives, prosthetics are fabricated by an outside laboratory or shop but which items have been designed, and are to be fitted and adjusted by the attending physician",CARE,,
CPT,99024,"Postoperative follow-up visit, normally included in the surgical package, to indicate that an evaluation and management service was performed during a postoperative period for a reason(s) related to the original procedure",CARE,,
CPT,99026,"Hospital mandated on call service; in-hospital, each hour",CARE,,
CPT,99027,"Hospital mandated on call service; out-of-hospital, each hour",CARE,,
CPT,99050,"Services provided in the office at times other than regularly scheduled office hours, or days when the office is normally closed (eg, holidays, Saturday or Sunday), in addition to basic service",CARE,,
CPT,99051,"Service(s) provided in the office during regularly scheduled evening, weekend, or holiday office hours, in addition to basic service",CARE,,
CPT,99053,"Service(s) provided between 10:00 PM and 8:00 AM at 24-hour facility, in addition to basic service",CARE,,
CPT,99056,"Service(s) typically provided in the office, provided out of the office at request of patient, in addition to basic service",CARE,,
CPT,99058,"Service(s) provided on an emergency basis in the office, which disrupts other scheduled office services, in addition to basic service",CARE,,
CPT,99060,"Service(s) provided on an emergency basis, out of the office, which disrupts other scheduled office services, in addition to basic service",CARE,,
CPT,99070,"Supplies and materials (except spectacles), provided by the physician over and above those usually included with the office visit or other services rendered (list drugs, trays, supplies, or materials provided)",CARE,,
CPT,99071,"Educational supplies, such as books, tapes, and pamphlets, provided by the physician for the patient's education at cost to physician",CARE,,
CPT,99075,Medical testimony,CARE,,
CPT,99078,"Physician educational services rendered to patients in a group setting (eg, prenatal, obesity, or diabetic instructions)",CARE,,
CPT,99080,"Special reports such as insurance forms, more than the information conveyed in the usual medical communications or standard reporting form",CARE,,
CPT,99082,"Unusual travel (eg, transportation and escort of patient)",CARE,,
CPT,99090,"Analysis of clinical data stored in computers (eg, ECGs, blood pressures, hematologic data)",CARE,,
CPT,99091,"Collection and interpretation of physiologic data (eg, ECG, blood pressure, glucose monitoring) digitally stored and/or transmitted by the patient and/or caregiver to the physician or other qualified health care professional, requiring a minimum of 30 minutes of time",CARE,,
CPT,99100,"Anesthesia for patient of extreme age, younger than 1 year and older than 70 (List separately in addition to code for primary anesthesia procedure)",CARE,,
CPT,99116,Anesthesia complicated by utilization of total body hypothermia (List separately in addition to code for primary anesthesia procedure),CARE,,
CPT,99135,Anesthesia complicated by utilization of controlled hypotension (List separately in addition to code for primary anesthesia procedure),CARE,,
CPT,99140,Anesthesia complicated by emergency conditions (specify) (List separately in addition to code for primary anesthesia procedure),CARE,,
CPT,99143,"Moderate sedation services (other than those services described by codes 00100-01999) provided by the same physician performing the diagnostic or therapeutic service that the sedation supports, requiring the presence of an independent trained observer to assist in the monitoring of the patient's level of consciousness and physiological status; younger than 5 years of age, first 30 minutes intra-service time",CARE,,
CPT,99144,"Moderate sedation services (other than those services described by codes 00100-01999) provided by the same physician performing the diagnostic or therapeutic service that the sedation supports, requiring the presence of an independent trained observer to assist in the monitoring of the patient's level of consciousness and physiological status; age 5 years or older, first 30 minutes intra-service time",CARE,,
CPT,99145,"Moderate sedation services (other than those services described by codes 00100-01999) provided by the same physician performing the diagnostic or therapeutic service that the sedation supports, requiring the presence of an independent trained observer to assist in the monitoring of the patient's level of consciousness and physiological status; each additional 15 minutes intra-service time (List separately in addition to code for primary service)",CARE,,
CPT,99148,"Moderate sedation services (other than those services described by codes 00100-01999), provided by a physician other than the health care professional performing the diagnostic or therapeutic service that the sedation supports; younger than 5 years of age, first 30 minutes intra-service time",CARE,,
CPT,99149,"Moderate sedation services (other than those services described by codes 00100-01999), provided by a physician other than the health care professional performing the diagnostic or therapeutic service that the sedation supports; age 5 years or older, first 30 minutes intra-service time",CARE,,
CPT,99150,"Moderate sedation services (other than those services described by codes 00100-01999), provided by a physician other than the health care professional performing the diagnostic or therapeutic service that the sedation supports; each additional 15 minutes intra-service time (List separately in addition to code for primary service)",CARE,,
CPT,99170,Anogenital examination with colposcopic magnification in childhood for suspected trauma,CARE,,
CPT,99172,"Visual function screening, automated or semi-automated bilateral quantitative determination of visual acuity, ocular alignment, color vision by pseudoisochromatic plates, and field of vision (may include all or some screening of the determination[s] for contrast sensitivity, vision under glare)",CARE,,
CPT,99173,"Screening test of visual acuity, quantitative, bilateral",CARE,,
CPT,99174,"Ocular photoscreening with interpretation and report, bilateral",CARE,,
CPT,99175,Ipecac or similar administration for individual emesis and continued observation until stomach adequately emptied of poison,CARE,,
CPT,99183,"Physician attendance and supervision of hyperbaric oxygen therapy, per session",CARE,,
CPT,99190,Assembly and operation of pump with oxygenator or heat exchanger (with or without ECG and/or pressure monitoring); each hour,CARE,,
CPT,99191,Assembly and operation of pump with oxygenator or heat exchanger (with or without ECG and/or pressure monitoring); 45 minutes,CARE,,
CPT,99192,Assembly and operation of pump with oxygenator or heat exchanger (with or without ECG and/or pressure monitoring); 30 minutes,CARE,,
CPT,99195,"Phlebotomy, therapeutic (separate procedure)",CARE,,
CPT,99199,"Unlisted special service, procedure or report",CARE,,
CPT,99201,"Office or other outpatient visit for the evaluation and management of a new patient, which requires these 3 key components: A problem focused history; A problem focused examination; Straightforward medical decision making. Counseling and/or coordination of care with other providers or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor. Physicians typically spend 10 minutes face-to-face with the patient and/or family.",CARE,,
